source,A1,S1,A2,S2,A3,S3,A4,S4,A5,S5,A6,S6,A7,S7,A8,S8,A9,S9,A10,S10,A11,S11,A12,S12,A13,S13,A14,S14,A15,S15,A16,S16,A17,S17,A18,S18,A19,S19,A20,S20,A21,S21,A22,S22,A23,S23,A24,S24,A25,S25,A26,S26,A27,S27,A28,S28,A29,S29,A30,S30,A31,S31,A32,S32,A33,S33,A34,S34,A35,S35,A36,S36,A37,S37,A38,S38,A39,S39,A40,S40,A41,S41,A42,S42,A43,S43,A44,S44,A45,S45,A46,S46,A47,S47,A48,S48,A49,S49,A50,S50,A51,S51,A52,S52,A53,S53,A54,S54,A55,S55,A56,S56,A57,S57,A58,S58,A59,S59,A60,S60,A61,S61,A62,S62,A63,S63,A64,S64,A65,S65,A66,S66,A67,S67,A68,S68,A69,S69,A70,S70,A71,S71,A72,S72,A73,S73,A74,S74,A75,S75,A76,S76,A77,S77,A78,S78,A79,S79,A80,S80,A81,S81,A82,S82,A83,S83,A84,S84,A85,S85,A86,S86,A87,S87,A88,S88,A89,S89,A90,S90,A91,S91,A92,S92,A93,S93,A94,S94,A95,S95,A96,S96,A97,S97,A98,S98,A99,S99,A100,S100,A101,S101,A102,S102,A103,S103,A104,S104,A105,S105,A106,S106,A107,S107,A108,S108,A109,S109,A110,S110,A111,S111,A112,S112,A113,S113,A114,S114,A115,S115,A116,S116,A117,S117,A118,S118,A119,S119,A120,S120,A121,S121,A122,S122,A123,S123,A124,S124,A125,S125,A126,S126,A127,S127,A128,S128,A129,S129,A130,S130,A131,S131,A132,S132,A133,S133,A134,S134,A135,S135,A136,S136,A137,S137,A138,S138,A139,S139,A140,S140,A141,S141,A142,S142,A143,S143,A144,S144,A145,S145,A146,S146,A147,S147,A148,S148,A149,S149,A150,S150,A151,S151,A152,S152,A153,S153,A154,S154,A155,S155,A156,S156,A157,S157,A158,S158,A159,S159,A160,S160,A161,S161,A162,S162,A163,S163,A164,S164,A165,S165,A166,S166,A167,S167,A168,S168,A169,S169,A170,S170,A171,S171,A172,S172,A173,S173,A174,S174,A175,S175,A176,S176,A177,S177,A178,S178,A179,S179,A180,S180,A181,S181,A182,S182,A183,S183,A184,S184,A185,S185,A186,S186,A187,S187,A188,S188,A189,S189,A190,S190,A191,S191,A192,S192,A193,S193,A194,S194,A195,S195,A196,S196,A197,S197,A198,S198,A199,S199,A200,S200
loote,toni-baldwin,1.0,samsaya,1.0,jeremih,0.83630955,timeflies,0.83630955,fifth-harmony,0.8348214,us-the-duo,0.8095238,babyface,0.8095238,sugababes,0.8095238,jessie-j,0.8095238,vanessa-amorosi,0.8095238,cnco,0.8095238,utada,0.8095238,mcfly,0.8095238,amazulu,0.8095238,avenue,0.8095238,robert-palmer,0.8095238,mkto,0.8095238,the-chainsmokers,0.8095238,lauren-pritchard,0.8095238,elkie-brooks,0.8095238,best-kept-secret,0.8095238,joe-cocker,0.8095238,chrome-cats,0.8095238,danielle-and-jennifer,0.8095238,busted,0.8095238,kristinia-debarge,0.8095238,madison-park,0.8095238,eliot-sumner,0.8095238,justin-bieber,0.8095238,ha-ash,0.8095238,aura-dione,0.8095238,rock-city,0.8095238,taio-cruz,0.8095238,carpenters,0.8095238,the-knux,0.8095238,rae-sremmurd,0.8095238,gabriella-cilmi,0.8095238,burnham,0.8095238,the-weather-girls,0.8095238,katy-perry,0.8095238,alex-sierra,0.8095238,am-shawn-lee,0.8095238,frenship,0.8095238,nick-jonas,0.8095238,they-1,0.8095238,the-score,0.8095238,grace-jones,0.8095238,alex-winston,0.8095238,wendy-and-lisa,0.8095238,rich-kidz,0.8095238,demi-lovato,0.80803573,the-tide,0.80803573,jubin-nautiyal,0.48809522,delilah,0.48809522,incognito,0.48809522,zoe-viccaji,0.48809522,michael-franti,0.48809522,katerine-avgoustakis,0.48809522,guus-meeuwis,0.48809522,jim-steinman,0.48809522,ester-dean,0.48809522,janelle-monae,0.48809522,sachal-vasandani,0.48809522,stevie-wonder,0.48809522,anders-glenmark,0.48809522,the-lonely-biscuits,0.48809522,lindsey-buckingham,0.48809522,andrijana-janevska,0.48809522,antony-costa,0.48809522,johnny-gill,0.48809522,brandon-beal,0.48809522,eliza-doolittle,0.48809522,sam-martin,0.48809522,beach-day,0.48809522,everyday-sunday,0.48809522,christina-perri,0.48809522,lantana-1,0.48809522,stereo-kicks,0.48809522,baby-do-brasil,0.48809522,glowinthedark,0.48809522,culture-club,0.48809522,carlos-rivera,0.48809522,audy,0.48809522,christine-and-the-queens,0.48809522,josephine-roberto,0.48809522,harry-styles,0.48809522,laura-tesoro,0.48809522,david-bowie,0.48809522,kehlani,0.48809522,cro,0.48809522,kevin-simm,0.48809522,anne-murray,0.48809522,melissa-otero,0.48809522,girlicious,0.48809522,juliette-schoppmann,0.48809522,devyn-rose,0.48809522,natalie-cole,0.48809522,toosmooth,0.48809522,flo-morrissey,0.48809522,terence-trent-darby,0.48809522,despina-vandi,0.48809522,conrad-sewell,0.48809522,gianna-nannini,0.48809522,verse-simmonds,0.48809522,shania-twain,0.48809522,genevieve,0.48809522,ana-tijoux,0.48809522,mika-newton,0.48809522,khaled,0.48809522,denise-rosenthal,0.48809522,chris-willis,0.48809522,kimbra,0.48809522,dyln,0.48809522,mutya-keisha-siobhan,0.48809522,maluma,0.48809522,alex-clare,0.48809522,anna-fegi,0.48809522,colin-munroe,0.48809522,tiromancino,0.48809522,jann-arden,0.48809522,beth-rowley,0.48809522,cyndi-lauper,0.48809522,arisa,0.48809522,tara-mcdonald,0.48809522,ray-stevens,0.48809522,tay-walker,0.48809522,jadyn-maria,0.48809522,emir,0.48809522,les-jumo,0.48809522,who-is-fancy,0.48809522,biagio-antonacci,0.48809522,irma,0.48809522,yandel,0.48809522,pleasure-p,0.48809522,mecano,0.48809522,we-the-kings,0.48809522,chresten,0.48809522,vassy,0.48809522,haley-reinhart,0.48809522,wilson-phillips,0.48809522,bastian-baker,0.48809522,amy-mastura,0.48809522,emma-bale,0.48809522,jai-waetford,0.48809522,lucie-vondrackova-1,0.48809522,gladys-knight,0.48809522,amelia-lily,0.48809522,serabee,0.48809522,glen-campbell,0.48809522,esmee-denters,0.48809522,patty-pravo,0.48809522,linda-perry,0.48809522,madi-diaz,0.48809522,the-band-perry,0.48809522,nikos-vertis,0.48809522,shaila-durcal,0.48809522,jil-caplan,0.48809522,miss-li,0.48809522,janet-devlin,0.48809522,nathan-king,0.48809522,aliff-aziz,0.48809522,bow-wow-wow,0.48809522,kylee,0.48809522,nik-jay,0.48809522,ub40,0.48809522,ilse-delange,0.48809522,ashley-roberts,0.48809522,sophie-ellis-bextor,0.48809522,mollie-king,0.48809522,dsound,0.48809522,jaicko,0.48809522,naughty-boy,0.48809522,jessica-mauboy,0.48809522,jacob-latimore,0.48809522,ella-henderson,0.48809522,annett-louisan,0.48809522,jess-matt,0.48809522,sheena-easton,0.48809522,qt,0.48809522,miliyah-kato,0.48809522,rene-froger,0.48809522,gustavo-laureano,0.48809522,naty-botero,0.48809522,hadise,0.48809522,eva-the-heartmaker,0.48809522,mala-reignz,0.48809522,freda,0.48809522,trent-harmon,0.48809522,clinton-sparks,0.48809522,amina,0.48809522,lee-mead,0.48809522,pogo-pops,0.48809522,the-beach-boys,0.48809522,nathan-sykes,0.48809522,v-factory,0.48809522,mike-oldfield,0.48809522,roxette,0.48809522,lucie-silvas,0.48809522,bucks-fizz,0.48809522,2-am-club,0.48809522
oscar-lopez,angelique-kidjo,1.0,jesse-cook,0.8176101,kroke,0.8113208,hindi-zahra,0.8113208,michael-franti,0.7075472,mike-oldfield,0.7075472,lucky-ali,0.7075472,iryn-namubiru,0.7075472,pino-daniele,0.7075472,pedro-aznar,0.7075472,susheela-raman,0.706761,paolo-nutini,0.6037736,bahamas,0.6037736,shawn-mendes,0.6037736,manuel-garcia,0.6037736,lila-downs,0.6037736,feist,0.6037736,nina-simone,0.5283019,bobby-mcferrin,0.5283019,katie-melua,0.5283019,jillian-speer,0.5283019,freshlyground,0.5283019,dar-williams,0.5283019,tinariwen,0.5283019,van-morrison,0.5283019,piers-faccini,0.5283019,mango,0.5283019,alexz-johnson,0.5283019,paul-simon,0.5283019,milva,0.5283019,herb-alpert,0.5283019,sarah-brightman,0.5283019,kitaro,0.5283019,buty,0.5283019,kirsty-maccoll,0.5283019,norah-jones,0.5283019,jesse-harris,0.5283019,ben-sollee-1,0.5283019,rebekka-bakken,0.5283019,joanna-wang,0.5283019,becca-stevens,0.5283019,george-lam,0.5283019,ana-carolina,0.5283019,andres-cepeda,0.5283019,celtic-thunder,0.5283019,terry-callier,0.5283019,room-eleven,0.5283019,yanni,0.5283019,jesca-hoop,0.5283019,joni-mitchell,0.5283019,joe-strummer,0.5283019,kd-lang,0.5283019,deolinda,0.5283019,pat-metheny,0.5283019,christina-goh,0.5283019,astor-piazzolla,0.5283019,anita-lerche,0.5283019,soraya,0.5283019,sabrina-starke,0.5283019,joy-denalane,0.5283019,jenny-scheinman,0.5283019,nancy-ruth,0.5283019,the-accidentals,0.5275157,michel-camilo,0.5275157,sultans-of-string,0.5275157,tanya-tagaq,0.45204404,brenda-russell,0.45204404,carlos-rivera,0.42767295,john-mclaughlin,0.42767295,mijares,0.42767295,simphiwe-dana,0.42767295,kimbra,0.42767295,miro-zbirka-1,0.42767295,gary-jules,0.42767295,damien-rice,0.42767295,madi-diaz,0.42767295,sarah-jarosz,0.42767295,saraha,0.42767295,magnet,0.42767295,gino-vannelli,0.42767295,fionn-regan,0.42767295,rosanne-cash,0.42767295,iain-arch
